#{"t_start": 1746153973.3903182, "env_id": "None"}
r,l,t
96.135043,120,277.170906
102.159237,120,277.229113
146.900074,120,277.305874
144.261648,120,277.378547
112.970679,120,277.488424
119.400316,120,277.597343
121.495429,120,277.666301
105.047983,120,277.727661
120.568459,120,277.78072
144.481112,120,277.878096
159.069934,120,277.921736
161.750199,120,277.975186
97.018017,120,278.015466
102.642865,120,278.093549
71.263419,120,278.127195
112.296694,120,278.21328
80.916148,120,278.284758
94.771248,120,278.328806
119.353905,120,278.391085
164.361751,120,278.459936
119.578551,120,278.497263
144.949837,120,278.574774
95.09091,120,278.617916
139.938601,120,278.70887
130.988504,120,278.76742
112.331653,120,278.83162
117.181389,120,278.866027
139.418352,120,278.916771
106.445183,120,278.973274
121.41726,120,279.01145
155.614827,120,279.050667
161.335108,120,279.108157
125.020605,120,279.160315
139.23558,120,279.19813
107.187397,120,279.251725
149.750268,120,279.298696
70.530786,120,279.347117
140.667782,120,279.407551
162.029779,120,279.448577
111.298662,120,279.490547
115.057332,120,279.591706
77.85911,120,279.670078
120.174623,120,279.712535
152.200398,120,279.760751
145.160159,120,279.823541
156.738241,120,279.910274
108.425164,120,279.953734
126.358378,120,279.993143
97.445954,120,280.061838
95.872647,120,280.13319
104.597163,120,280.178298
117.221766,120,280.230508
149.006878,120,280.279896
75.888916,120,280.321493
153.030068,120,280.37434
86.664409,120,280.423846
100.405465,120,280.512635
92.564425,120,280.698539
127.801677,120,280.85849
67.877977,120,280.923369
110.406947,120,281.052845
160.388391,120,281.116191
124.868384,120,281.213161
143.133237,120,281.331146
102.020774,120,281.443897
125.407977,120,281.521645
135.135609,120,281.588971
157.486503,120,281.674986
125.768848,120,281.773952
143.574554,120,282.007461
129.155469,120,282.081165
127.263005,120,282.148043
131.203858,120,282.258079
139.04665,120,282.346305
78.787711,120,282.420378
139.136159,120,282.4958
96.869182,120,282.618365
127.393502,120,282.802073
161.406749,120,282.887624
151.263735,120,282.970365
65.705707,120,283.263868
139.74693,120,283.393426
129.417199,120,283.518934
104.377073,120,283.63673
124.767682,120,283.797596
66.88522,120,283.924899
140.871704,120,284.044082
133.686951,120,284.141361
139.652068,120,284.208868
144.302606,120,284.441982
136.575517,120,284.537266
189.575064,120,284.64837
87.313424,120,284.942676
82.350666,120,285.088056
120.11368,120,285.17827
97.29738,120,285.267527
81.032646,120,285.447728
155.154882,120,285.505787
135.815345,120,285.573573
155.880987,120,285.643469
162.938137,120,285.728461
98.805593,120,285.777951
162.050652,120,285.844183
80.992366,120,285.904901
103.887771,120,286.058409
152.946743,120,286.266808
94.181602,120,286.308039
100.883469,120,286.408137
129.981613,120,286.485147
75.841221,120,286.52726
111.996422,120,286.586329
161.017968,120,286.651714
102.634339,120,286.74352
159.597832,120,286.939287
91.680436,120,286.981841
110.391035,120,287.025648
74.551513,120,287.104861
72.955846,120,287.292359
131.294096,120,287.392326
117.086392,120,287.441974
161.784707,120,287.502704
147.344056,120,287.549542
137.003457,120,287.594622
158.712147,120,287.644447
137.725622,120,287.696818
108.037651,120,287.741825
88.251316,120,287.786096
131.926288,120,287.837837
115.054155,120,287.996115
96.336351,120,288.040032
130.926159,120,288.083703
96.190975,120,288.121108
156.755167,120,288.187784
116.646005,120,288.225182
116.669092,120,288.263228
94.788081,120,288.302303
107.792949,120,288.363824
132.95189,120,288.402122
131.218766,120,288.444881
143.131109,120,288.483682
89.939125,120,288.5274
163.185614,120,288.568774
121.522015,120,288.606151
86.032835,120,288.642944
129.081135,120,288.737972
151.56334,120,288.787809
138.505135,120,288.82951
134.254718,120,288.866199
99.498301,120,288.911011
121.221695,120,288.954514
154.990606,120,289.021925
103.185234,120,289.097428
165.103884,120,289.147296
142.391803,120,289.186153
153.409187,120,289.224297
111.002878,120,289.263628
109.337562,120,289.341815
107.79532,120,289.426394
166.236557,120,289.476526
145.972253,120,289.541797
163.768613,120,289.58992
99.834239,120,289.633471
119.187669,120,289.673762
126.11155,120,289.720623
155.184452,120,289.772647
161.242004,120,289.814137
163.106714,120,289.855855
134.164851,120,289.903762
119.890274,120,289.956441
119.132716,120,289.994661
107.455053,120,290.03146
136.481678,120,290.076208
89.787732,120,290.113766
108.372088,120,290.205358
88.430973,120,290.241818
136.143744,120,290.281523
136.212612,120,290.34374
136.07534,120,290.393465
151.017234,120,290.446733
142.104294,120,290.496131
144.933266,120,290.545837
74.233009,120,290.587734
120.252951,120,290.646595
78.675273,120,290.685724
111.156468,120,290.817916
153.141052,120,290.985804
148.543066,120,291.03679
180.487244,120,291.103763
162.062496,120,291.155362
117.158219,120,291.204217
164.705281,120,291.239894
92.66951,120,291.287202
114.105312,120,291.341601
129.056908,120,291.405246
126.207737,120,291.440233
191.901473,120,291.483315
72.787763,120,291.534094
121.786204,120,291.679205
120.336102,120,291.784081
73.221395,120,291.820773
137.13211,120,291.977231
156.422431,120,292.014377
121.075322,120,292.050662
141.707507,120,292.085388
166.194714,120,292.134343
139.76375,120,292.178884
137.148795,120,292.219777
102.094676,120,292.258508
127.157313,120,292.306513
91.595061,120,292.350716
129.148011,120,292.392086
155.467719,120,292.428432
106.773813,120,292.527644
89.548772,120,292.569551
156.045179,120,292.609412
90.449414,120,292.651445
149.269231,120,292.703565
138.386489,120,292.740244
120.118133,120,292.780093
113.623499,120,292.821884
145.068047,120,292.865965
162.297085,120,292.906281
99.777376,120,292.979621
143.874338,120,293.06812
140.805244,120,293.122324
110.367635,120,293.163736
134.226399,120,293.203358
139.602062,120,293.243936
160.857659,120,293.290825
112.268565,120,293.329515
98.198206,120,293.374761
130.017255,120,293.414515
116.938665,120,293.468173
145.785375,120,293.506135
129.840886,120,293.549726
111.743656,120,293.586625
120.535915,120,293.729865
140.791558,120,293.819654
154.309502,120,293.859532
90.710273,120,293.899413
112.004245,120,293.944585
126.325793,120,293.980938
146.863255,120,294.016721
154.060595,120,294.064215
139.251284,120,294.118007
102.896539,120,294.159418
115.437311,120,294.206175
159.124343,120,294.248536
119.168158,120,294.396456
99.532034,120,294.447659
93.383412,120,294.486077
157.727696,120,294.525716
114.180856,120,294.569996
151.589843,120,294.612596
119.392633,120,294.651922
80.416389,120,294.699262
83.634795,120,294.743614
155.296455,120,294.786347
134.966556,120,294.827893
157.425111,120,294.870338
115.021479,120,295.096122
92.837092,120,295.146995
152.493196,120,295.186409
116.252167,120,295.228294
122.035231,120,295.287217
116.370955,120,295.331858
142.949958,120,295.421141
157.462307,120,295.456154
153.436508,120,295.508365
126.68039,120,295.550712
123.725793,120,295.588468
162.180448,120,295.636524
132.14217,120,295.767481
104.00651,120,295.815154
117.522504,120,295.858635
68.986083,120,295.89667
89.345846,120,295.938787
160.589109,120,295.998185
132.387946,120,296.038787
164.06291,120,296.082754
109.844276,120,296.128497
139.346166,120,296.167443
90.213535,120,296.206719
79.722449,120,296.245326
131.716059,120,296.464697
115.295808,120,296.517958
146.144115,120,296.562725
95.676633,120,296.605057
83.61979,120,296.669907
114.778307,120,296.716391
147.590669,120,296.755067
107.290823,120,296.796254
97.923209,120,296.855857
86.989688,120,296.91556
123.877495,120,296.962311
122.406324,120,297.002925
147.082665,120,297.156369
139.363265,120,297.211034
83.607999,120,297.274144
129.582861,120,297.337512
92.72686,120,297.677234
88.884845,120,297.740796
161.935014,120,297.792032
147.986013,120,297.837339
109.031593,120,297.898275
85.999702,120,297.959455
143.567523,120,298.017409
108.677674,120,298.092726
84.712223,120,298.192033
165.26822,120,298.253032
86.213381,120,298.475408
151.652302,120,298.563497
155.429715,120,298.687657
106.785284,120,298.779455
151.226265,120,298.917729
120.877261,120,298.979586
138.270601,120,299.219
104.236254,120,299.301129
123.628508,120,299.404481
123.986326,120,299.476652
124.120736,120,299.557086
149.827481,120,299.62114
140.57315,120,299.676386
138.948136,120,299.734584
96.756785,120,299.816082
150.340485,120,299.86797
131.154443,120,299.920202
96.735764,120,299.963991
115.916889,120,300.211666
149.085976,120,300.256056
106.259136,120,300.302462
130.183099,120,300.404858
132.956295,120,300.539028
133.506135,120,300.597732
138.322813,120,300.655449
131.310474,120,300.714018
71.20324,120,300.778702
121.193799,120,300.831594
104.050763,120,300.887777
165.035386,120,300.940104
153.039735,120,301.140663
88.983957,120,301.235433
141.17495,120,301.312132
121.691557,120,301.375422
145.772101,120,301.464626
157.550066,120,301.651683
111.099977,120,301.713626
133.311815,120,301.763916
76.254655,120,301.833231
85.626484,120,301.888936
161.5468,120,301.942464
132.958113,120,301.999461
101.494146,120,302.238367
97.191191,120,302.328492
93.175667,120,302.425072
84.110277,120,302.516135
141.893377,120,302.604291
140.285289,120,302.674665
77.243846,120,302.744779
148.420594,120,302.806887
138.169749,120,302.881703
130.650318,120,302.942654
142.531962,120,302.996796
158.458963,120,303.051709
165.853699,120,303.198719
127.991006,120,303.441397
57.739945,120,303.498573
164.276084,120,303.548631
104.066641,120,303.664676
102.236609,120,303.727655
151.664699,120,303.783725
138.949981,120,303.827923
92.345228,120,303.876547
86.729807,120,304.607249
160.554028,120,305.319211
132.514417,120,306.007269
95.916809,120,306.830001
116.695884,120,307.301676
143.008635,120,307.93418
134.043287,120,308.915422
158.525668,120,309.861058
73.009603,120,310.33099
149.916091,120,310.795014
132.047946,120,311.039705
135.457896,120,311.361918
111.561087,120,311.395263
152.818667,120,311.424191
130.77354,120,311.459787
147.740736,120,311.50399
121.692279,120,311.631693
139.539908,120,311.708544
166.245049,120,311.74232
142.65028,120,311.7828
140.843104,120,311.814993
164.978352,120,311.843637
146.292381,120,311.877876
163.655202,120,312.079864
96.142824,120,312.117068
159.213436,120,312.154364
109.979983,120,312.191672
145.203432,120,312.239432
150.717867,120,312.273246
99.643962,120,312.307529
129.410272,120,312.3523
75.901299,120,312.403799
69.080464,120,312.438295
135.47952,120,312.477374
116.042391,120,312.5162
94.09047,120,312.595795
132.005127,120,312.76283
137.833089,120,312.81978
50.877475,120,312.858688
91.923545,120,312.91287
95.196576,120,312.947863
82.372851,120,312.981873
80.603878,120,313.023645
119.687757,120,313.065457
122.597166,120,313.103364
89.784958,120,313.155811
91.618456,120,313.194259
102.874655,120,313.314308
113.775816,120,313.351982
151.721882,120,313.388385
116.991345,120,313.439341
165.963577,120,313.493007
87.117815,120,313.538349
96.435293,120,313.580734
116.767953,120,313.62347
129.484443,120,313.678945
69.34188,120,313.72485
98.050162,120,313.768774
136.929136,120,313.81419
124.150269,120,314.08503
138.843441,120,314.226779
104.748677,120,314.277491
163.588879,120,314.342358
145.94439,120,314.403109
126.034976,120,314.457438
141.764547,120,314.52629
84.524746,120,314.56995
103.644258,120,314.622467
87.349626,120,314.812068
188.015627,120,314.868664
87.994888,120,314.911466
132.559178,120,314.960189
147.892434,120,315.0253
102.419922,120,315.069821
106.956659,120,315.116416
93.708359,120,315.232042
132.66967,120,315.275494
79.855583,120,315.315741
90.567965,120,315.382303
118.900955,120,315.436088
151.080636,120,315.624314
85.578133,120,315.698398
102.407204,120,315.744192
140.75044,120,315.788505
97.034442,120,315.854796
120.704159,120,315.8957
96.480762,120,315.942432
114.499735,120,315.994299
99.274662,120,316.033862
167.041545,120,316.077901
148.974745,120,316.118284
159.555466,120,316.269233
79.740892,120,316.330951
122.522285,120,316.381303
119.868987,120,316.419057
134.750409,120,316.488924
62.631253,120,316.573461
100.508047,120,316.701027
148.927165,120,316.736895
139.591037,120,316.791461
161.438402,120,316.832104
128.28871,120,316.876371
50.482632,120,316.948928
134.108027,120,316.995759
77.910359,120,317.052125
94.505174,120,317.239773
151.585581,120,317.342885
129.14946,120,317.40454
121.586786,120,317.442295
120.799357,120,317.479602
139.959842,120,317.528682
84.744925,120,317.569869
107.372841,120,317.614865
118.663965,120,317.655653
102.66873,120,317.696133
101.595153,120,317.747126
72.772428,120,317.785935
67.419992,120,317.822217
139.026484,120,317.858266
107.183397,120,317.897552
102.151249,120,318.018254
125.098711,120,318.054548
158.233698,120,318.093538
106.905901,120,318.134158
99.623094,120,318.168569
149.092936,120,318.205126
123.352954,120,318.242514
111.310398,120,318.28503
115.992209,120,318.319721
76.160515,120,318.356041
77.397135,120,318.396495
143.501685,120,318.489476
97.643072,120,318.52935
136.133726,120,318.571262
141.43463,120,318.610435
131.057648,120,318.732021
148.126219,120,318.773116
165.727934,120,318.818321
124.912287,120,318.863558
132.146864,120,318.916555
72.02185,120,318.955667
131.774952,120,318.997812
135.228678,120,319.036851
87.625746,120,319.087326
141.339782,120,319.132006
91.941936,120,319.172799
105.887499,120,319.215735
136.537149,120,319.377343
187.289551,120,319.558963
91.58153,120,319.611099
98.458715,120,319.66363
107.785548,120,319.729679
96.831299,120,319.768033
124.31287,120,319.811175
85.036953,120,319.856454
155.572613,120,319.913322
111.553635,120,319.957389
111.389847,120,320.003687
127.144985,120,320.053608
164.412695,120,320.279864
155.412411,120,320.325567
160.385289,120,320.36787
92.472986,120,320.407038
127.647442,120,320.450798
107.545652,120,320.54483
188.658311,120,320.593995
101.661692,120,320.646617
131.685235,120,320.709084
135.232362,120,320.830296
95.628867,120,320.888162
145.767312,120,320.932508
124.505758,120,320.982385
157.692213,120,321.026675
105.423583,120,321.06729
98.085748,120,321.111844
73.790688,120,321.305771
125.790994,120,321.370156
142.43631,120,321.419699
107.926326,120,321.519145
92.106512,120,321.59808
144.382278,120,321.656087
133.26677,120,321.70606
121.709206,120,321.757386
165.108229,120,321.817664
163.859425,120,321.873899
100.668193,120,321.922058
129.970625,120,321.962287
90.364932,120,322.022927
76.291141,120,322.068681
93.506401,120,322.113904
106.075497,120,322.16329
119.468927,120,322.33965
135.941512,120,322.408716
121.145528,120,322.493417
122.686158,120,322.551313
107.817965,120,322.611335
80.585535,120,322.663252
147.520727,120,322.715184
116.696703,120,322.761187
143.172665,120,322.816569
139.240577,120,322.866937
150.888844,120,322.910852
78.980654,120,322.955157
72.957374,120,323.251193
164.279159,120,323.336723
129.782694,120,323.382829
126.297422,120,323.426473
120.704648,120,323.540674
146.931241,120,323.585451
75.465688,120,323.642516
138.075513,120,323.692998
91.825931,120,323.749483
145.256187,120,323.796569
120.627721,120,323.839748
118.594902,120,323.885313
162.466909,120,323.936022
180.681968,120,323.977661
108.301143,120,324.019963
116.626064,120,324.066368
120.597985,120,324.210338
128.950705,120,324.317818
159.736182,120,324.364525
61.415159,120,324.411441
68.72839,120,324.462914
119.225076,120,324.567329
156.806384,120,324.621217
159.931884,120,324.668016
163.115234,120,324.728458
138.63306,120,324.782006
103.563031,120,324.837019
103.026698,120,324.89795
110.991616,120,325.074437
159.504526,120,325.148158
104.757775,120,325.196309
121.120655,120,325.243993
97.203949,120,325.308797
121.061626,120,325.377438
83.223679,120,325.456214
124.569018,120,325.554897
135.506408,120,325.616788
140.439924,120,325.663738
145.534562,120,325.71582
122.286289,120,325.846851
124.419047,120,325.915318
90.986529,120,325.961897
95.92376,120,326.01072
143.122354,120,326.062988
164.320461,120,326.289257
119.645722,120,326.375652
157.521384,120,326.433301
139.585715,120,326.481014
136.688204,120,326.568659
112.901805,120,326.645154
96.81411,120,326.79476
73.445311,120,326.972893
87.129234,120,327.156918
104.248006,120,327.230499
84.969861,120,327.294189
128.609859,120,327.37067
104.251392,120,328.033336
116.913679,120,328.096736
117.246134,120,328.135106
105.852475,120,328.176949
133.662521,120,328.234282
121.650732,120,328.273848
149.992832,120,328.316781
157.763213,120,328.352427
115.118045,120,328.39248
142.415513,120,328.432804
113.613243,120,328.474349
156.774939,120,328.51072
121.906938,120,328.563805
92.710973,120,328.69625
83.567599,120,328.756708
145.833781,120,328.794328
145.469037,120,328.841517
156.649011,120,328.878367
94.735158,120,328.915261
158.908657,120,328.952668
90.090442,120,329.0149
140.711064,120,329.059729
92.811168,120,329.107419
128.446835,120,329.148692
148.71019,120,329.208135
129.354311,120,329.252393
92.287405,120,329.299667
140.242168,120,329.397744
136.110155,120,329.432525
134.582634,120,329.472849
94.379884,120,329.528487
164.4985,120,329.573437
133.127774,120,329.612032
71.699635,120,329.654156
87.460428,120,329.692288
146.694496,120,329.744447
149.615302,120,329.838018
94.199094,120,329.895512
104.942695,120,329.948359
109.949761,120,329.985731
149.845857,120,330.024557
161.947787,120,330.061027
135.492884,120,330.09956
133.621902,120,330.14237
126.914151,120,330.187183
106.349564,120,330.221557
90.528471,120,330.257855
121.971167,120,330.294637
144.720647,120,330.367091
138.523138,120,330.41235
124.447668,120,330.447961
112.250931,120,330.48407
190.959204,120,330.5226
124.93251,120,330.561203
106.23426,120,330.595563
121.714248,120,330.630492
98.019308,120,330.66737
170.368544,120,330.703304
95.606151,120,330.736457
129.609373,120,330.774432
154.989329,120,330.860161
104.54307,120,330.907656
117.538041,120,330.944281
95.689153,120,330.982547
91.416672,120,331.027071
135.411674,120,331.062274
96.075968,120,331.0972
157.345037,120,331.132631
91.237522,120,331.169037
112.452785,120,331.203408
148.431016,120,331.238216
136.660581,120,331.281555
82.8933,120,331.3931
100.581212,120,331.430424
85.215624,120,331.47259
114.716676,120,331.508366
103.97004,120,331.547651
96.583847,120,331.582182
113.941545,120,331.617296
132.982914,120,331.652859
91.422466,120,331.692565
150.874918,120,331.728719
138.164333,120,331.776526
135.859062,120,331.826205
116.417188,120,331.972195
160.243635,120,332.017895
114.792777,120,332.107125
137.656167,120,332.145292
141.743805,120,332.191416
90.916617,120,332.231904
105.101935,120,332.272466
139.988209,120,332.313868
75.454763,120,332.36333
78.599512,120,332.398472
149.447907,120,332.438186
164.894051,120,332.473273
124.540577,120,332.515248
105.947769,120,332.552973
88.558062,120,332.587283
100.841591,120,332.622803
156.16583,120,332.718567
128.255441,120,332.767624
158.811158,120,332.80317
111.233175,120,332.840624
141.575144,120,332.886412
98.264799,120,332.926092
71.98818,120,332.961719
91.15922,120,332.999848
135.91741,120,333.038134
156.336835,120,333.07564
121.179527,120,333.13287
110.428962,120,333.183859
113.616778,120,333.260042
85.709782,120,333.30931
152.744866,120,333.347723
81.268129,120,333.385824
101.213498,120,333.479521
89.449343,120,333.527697
135.39709,120,333.564146
89.379265,120,333.601809
102.024434,120,333.644046
160.011645,120,333.682096
145.127298,120,333.727062
128.365855,120,333.766862
96.193008,120,333.933007
164.369534,120,333.99011
112.14573,120,334.042559
74.006337,120,334.088121
148.837256,120,334.221359
81.870795,120,334.254613
77.08817,120,334.294674
93.213151,120,334.369686
159.546288,120,334.454151
156.382718,120,334.525797
100.224967,120,334.588153
162.963599,120,334.657622
142.386176,120,334.843721
117.41405,120,334.908418
97.359933,120,334.971675
104.547896,120,335.051089
117.134205,120,335.11622
168.731495,120,335.1622
189.733408,120,335.20979
139.965878,120,335.268022
144.313057,120,335.318636
116.592589,120,335.366599
125.307427,120,335.539412
156.173809,120,335.601951
146.137591,120,335.704115
143.904642,120,335.767881
135.771985,120,335.851376
162.773399,120,335.974302
161.73287,120,336.346999
146.2265,120,336.461533
105.404188,120,336.531407
104.813775,120,336.597327
70.924688,120,336.728976
117.003598,120,336.819241
131.091468,120,336.880969
190.592978,120,336.932617
138.960781,120,336.988016
115.783508,120,337.038418
165.686156,120,337.083657
130.740282,120,337.13725
142.975547,120,337.189189
87.070597,120,337.253008
140.082629,120,337.435566
138.28779,120,337.494396
96.394111,120,337.66915
159.978011,120,337.792546
139.466199,120,337.910163
148.83461,120,337.97668
141.009416,120,338.071626
118.111893,120,338.123389
87.651131,120,338.180331
128.667475,120,338.22892
134.797273,120,338.282259
125.757502,120,338.480345
81.703506,120,338.584506
133.150425,120,338.624732
144.298361,120,338.676925
119.160566,120,338.740617
85.852233,120,338.786006
110.798902,120,338.84525
127.771478,120,338.908599
130.368859,120,338.966426
73.364587,120,339.026327
116.168307,120,339.075047
134.850938,120,339.277166
144.932506,120,339.319327
109.937784,120,339.358059
160.132635,120,339.405459
100.415338,120,339.483063
132.434642,120,339.571079
108.033974,120,339.609947
99.087683,120,340.88043
132.327621,120,340.908041
84.870994,120,340.9339
126.215018,120,340.960543
110.195002,120,340.987829
97.516695,120,341.051449
119.107758,120,341.085334
126.746752,120,341.114534
140.656804,120,341.143439
131.084037,120,341.185704
108.001118,120,341.234338
121.848546,120,341.270212
154.491744,120,341.305536
136.397924,120,341.338994
113.722565,120,341.369205
99.970238,120,341.400066
162.633376,120,341.792965
158.777921,120,342.042021
153.220139,120,342.082266
164.454625,120,342.143928
112.999745,120,342.186402
101.151227,120,342.22538
132.873092,120,342.254835
123.03358,120,342.358543
95.077245,120,342.462083
141.466176,120,342.505063
91.952202,120,342.541116
96.374496,120,342.575923
98.046814,120,342.608111
144.818688,120,342.676286
143.337526,120,342.736191
139.630282,120,342.788386
129.136598,120,342.839786
114.064715,120,342.988537
136.413065,120,343.034813
151.935921,120,343.077349
151.511722,120,343.129408
99.713757,120,343.183253
162.08785,120,343.228099
136.325593,120,343.276332
132.483254,120,343.328128
96.632538,120,343.399887
51.951839,120,343.451978
135.996027,120,343.494343
95.437283,120,343.539301
115.461158,120,343.585358
102.422006,120,343.630868
81.943254,120,343.698952
138.750431,120,343.74449
125.340525,120,343.807539
115.416032,120,343.858116
135.06368,120,343.907111
157.503751,120,343.968614
127.4079,120,344.031348
89.630691,120,344.082546
102.142476,120,344.125525
165.778937,120,344.255247
122.910747,120,344.363476
95.176232,120,344.517197
122.951407,120,344.564941
152.95604,120,344.632077
104.090143,120,344.682755
162.379194,120,344.754275
83.379068,120,344.815991
147.475475,120,344.868391
154.30404,120,345.007168
106.674028,120,345.075561
135.269532,120,345.136498
130.79578,120,345.18422
88.380455,120,345.388737
153.24852,120,345.437208
122.130562,120,345.481259
123.724223,120,345.528825
109.859264,120,345.586646
148.863626,120,345.636836
150.69491,120,345.68776
84.621621,120,345.74785
114.6719,120,345.830985
130.01664,120,345.994998
87.207589,120,346.062175
110.09304,120,346.105222
160.812298,120,346.162188
154.27109,120,346.203096
79.60155,120,346.245983
135.537739,120,346.286075
115.61676,120,346.332465
131.533296,120,346.375681
151.087815,120,346.418033
162.905186,120,346.45746
77.96749,120,346.570893
150.62673,120,346.719835
90.266943,120,346.791704
142.415629,120,346.835584
80.907215,120,346.888788
150.355338,120,346.934448
134.760147,120,346.98654
158.18476,120,347.024537
165.486343,120,347.115448
112.849224,120,347.153865
114.53024,120,347.19533
89.906663,120,347.237557
99.376157,120,347.451499
52.203203,120,347.535095
123.308234,120,347.596963
120.100474,120,347.660623
115.684907,120,347.742625
65.748304,120,347.790695
115.929076,120,347.845328
148.63679,120,347.889635
142.690797,120,347.939523
137.982405,120,347.980282
103.483173,120,348.022923
144.042209,120,348.070129
149.107854,120,348.28787
149.520605,120,348.370174
160.169213,120,348.416579
111.748136,120,348.459131
134.886203,120,348.515286
140.699502,120,348.559202
152.534042,120,348.625176
166.123908,120,348.674809
145.588579,120,348.742146
117.006334,120,348.783028
152.11629,120,348.824825
161.715301,120,348.873211
123.734889,120,349.202675
104.595877,120,349.252809
111.648593,120,349.315467
152.236155,120,349.361439
142.049463,120,349.437443
124.172421,120,349.486603
147.985319,120,349.53278
135.594703,120,349.585498
86.426441,120,349.687064
116.206547,120,349.755504
113.34864,120,349.807311
141.350666,120,349.859305
93.366389,120,349.927632
102.643708,120,349.97293
78.45277,120,350.022856
134.46097,120,350.069985
155.155747,120,350.209494
158.07716,120,350.306126
89.566155,120,350.351579
132.446399,120,350.399277
124.431517,120,350.449633
104.333125,120,350.487807
126.772521,120,350.534011
140.433895,120,350.581933
115.858344,120,350.705863
149.636117,120,350.793588
150.477391,120,350.835252
95.641123,120,350.875239
108.133673,120,351.025188
150.132559,120,351.102024
108.934861,120,351.144762
137.371908,120,351.189213
138.789093,120,351.303193
145.44155,120,351.37796
159.154307,120,351.424435
160.126455,120,351.466297
160.767686,120,351.521134
114.178047,120,351.56771
125.72462,120,351.616769
144.951092,120,351.736394
113.141165,120,351.842859
125.276309,120,351.998661
96.280577,120,352.043426
148.946052,120,352.086087
153.791293,120,352.133381
119.224914,120,352.188836
127.193843,120,352.233192
138.24656,120,352.269699
160.152342,120,352.326597
149.691754,120,352.370671
124.465039,120,352.417199
161.590559,120,352.461164
142.392681,120,352.59499
74.347204,120,352.705479
105.945938,120,352.751099
114.409332,120,352.787765
91.535576,120,352.833227
137.752961,120,352.872627
127.151254,120,352.919624
105.504084,120,352.964026
112.280481,120,353.012199
134.355566,120,353.064474
131.037013,120,353.103426
154.277687,120,353.139389
129.179718,120,353.328172
105.149455,120,353.466741
133.184569,120,353.517924
120.582183,120,353.554771
91.807301,120,353.601043
157.32375,120,353.673348
143.127036,120,353.758978
78.21967,120,353.815293
158.114978,120,353.873034
155.403967,120,353.918937
134.50388,120,353.961123
95.368019,120,354.004728
126.641262,120,354.15174
160.963348,120,354.196977
137.346974,120,354.236079
141.638823,120,354.274586
156.142516,120,354.322354
157.201672,120,354.364312
160.638257,120,354.407605
99.060418,120,354.446022
165.767894,120,354.489971
87.071365,120,354.536949
153.533786,120,354.574836
105.403811,120,354.628871
141.178463,120,354.742438
113.711883,120,354.791079
133.066701,120,354.836893
105.298705,120,354.880694
130.706018,120,354.939907
157.769832,120,354.980076
122.612732,120,355.023416
158.472571,120,355.063447
161.66305,120,355.146041
136.304525,120,355.336938
124.626192,120,355.400757
128.406431,120,355.439715
118.641477,120,355.490216
88.555148,120,355.531921
123.481836,120,355.57578
32.655093,120,355.629005
120.959367,120,355.752528
113.177523,120,355.790014
88.028803,120,355.831195
130.073524,120,355.869077
144.488842,120,356.028816
143.728558,120,356.088334
167.006245,120,356.126686
135.336795,120,356.165115
148.272961,120,356.211821
163.467452,120,356.253982
92.257113,120,356.297809
131.323997,120,356.33642
134.244781,120,356.383895
138.974483,120,356.427263
87.007666,120,356.473551
132.77942,120,356.524289
101.305531,120,356.743711
84.118788,120,356.799227
147.421486,120,356.838461
98.973053,120,356.878731
106.003137,120,356.928487
142.008916,120,356.973426
115.865813,120,357.015502
159.135154,120,357.055038
110.582598,120,357.120975
91.712718,120,357.242574
150.39574,120,357.28827
102.804727,120,357.327142
100.257461,120,357.50663
139.788389,120,357.561803
100.511067,120,357.612293
114.755877,120,357.753437
96.631831,120,357.811153
147.171425,120,357.852442
144.095552,120,357.897544
72.536265,120,357.94814
76.490224,120,358.087756
92.590267,120,358.157607
94.71245,120,358.196361
130.90511,120,358.237073
122.188751,120,358.283536
120.684412,120,358.323585
162.11398,120,358.371324
162.080717,120,358.422973
139.730118,120,358.488774
160.98939,120,358.551321
159.37137,120,358.605486
138.750642,120,358.759997
100.067419,120,359.058705
135.325252,120,359.118129
112.332123,120,359.172442
158.451139,120,359.226725
85.350274,120,359.32982
78.756042,120,359.392104
186.096147,120,359.4532
138.87493,120,359.517847
163.679861,120,359.811829
191.678303,120,359.883151
117.484324,120,359.959208
151.412356,120,360.019078
90.380846,120,360.270339
75.497892,120,360.385402
98.907199,120,360.440272
84.396414,120,360.488132
65.350996,120,360.558516
159.112583,120,360.631144
64.712086,120,360.755863
101.051303,120,360.807366
148.357743,120,361.07629
116.996614,120,361.132801
146.84882,120,361.19381
141.132191,120,361.254986
124.000464,120,361.326678
119.386661,120,361.382037
125.206344,120,361.441285
127.578235,120,361.498402
93.89268,120,361.560237
118.495846,120,361.618991
156.316222,120,361.668357
110.604215,120,361.748416
136.325223,120,361.90426
118.183026,120,362.037054
68.819848,120,362.08606
149.134193,120,362.135886
66.810051,120,362.221093
151.12374,120,362.281303
82.067464,120,362.334475
154.635124,120,362.395708
107.993389,120,362.524903
95.391847,120,362.734775
149.197274,120,362.798398
110.403698,120,362.872738
123.242607,120,363.222496
108.352147,120,363.321563
156.503199,120,363.405461
183.229295,120,363.56947
155.591409,120,363.685671
90.168517,120,363.794274
157.476387,120,363.876886
112.250358,120,363.951153
164.809145,120,364.030889
82.973622,120,364.133134
111.512095,120,364.356385
81.244874,120,364.56406
81.298784,120,364.823631
157.586665,120,364.964283
161.526255,120,365.055415
104.418044,120,365.154491
